Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,DE,XX,,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,GB,IN,,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,GB,XX,,2,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,HK,CN,,3,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,JP,XX,,2,ivory carvings,,E,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,XX,,1,feet,,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,XX,,3,ivory carvings,,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,TH,,8,,live,,B,C
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,TH,,,8,live,,Z,C
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,US,,,1,specimens,ml,S,F
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BY,RU,,2,,live,,Q,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,DE,XX,1,1,feet,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,DE,XX,1,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,GB,XX,2,2,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,GB,XX,1,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,GB,XX,,1,ivory carvings,,T,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,GB,,1,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,TH,1,,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,9,22,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,,5,live,,Q,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,1,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,,2,live,,B,F
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,,4,live,,Q,F
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,2,,live,,Z,F
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,1350,450,specimens,ml,B,F
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,CA,US,50,,specimens,ml,Z,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,CA,XX,150,100,specimens,ml,Z,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,JP,1,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,2,8,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,2,,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,LK,1,1,specimens,kg,S,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,1,,ivory carvings,sets,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,63,2,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,,62,ivory carvings,,T,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,1,,ivory pieces,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,AU,XX,8,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,IN,,1,bodies,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,2,2,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,3,35,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,FR,XX,,1,carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,,32,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,10,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,,9,ivory carvings,,Q,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,,12,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,,1,ivory carvings,,T,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,NL,XX,,1,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,TH,,5,,live,,Z,C
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,XX,,1,ivory carvings,,P,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CN,XX,4,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CN,,,2,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,NO,IN,2,4,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,NO,XX,,1,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,RU,XX,1,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,TH,,5,,live,,Z,F
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,AR,XX,3,,ivory carvings,,E,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,AR,XX,,12,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,NC,XX,5,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,NC,XX,,5,ivory carvings,,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,AR,XX,1,1,ivory carvings,sets,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,AR,XX,,2,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,CH,XX,1,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,FR,LA,,20,carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,FR,LA,,2,tusks,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,MC,XX,2,2,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,MX,XX,,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,US,XX,1,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,US,XX,,1,ivory carvings,,P,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,US,XX,2,2,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,AR,XX,10,10,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,AU,MM,1,,tusks,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,AU,XX,1,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,CA,XX,,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,GG,XX,2,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,IL,XX,1,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,JP,XX,1,,ivory carvings,,E,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,JP,XX,1,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,KR,XX,,3,tusks,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,KR,,2,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,MC,XX,1,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,MY,,,660,specimens,flasks,S,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,NZ,XX,1,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,NZ,,1,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,IN,,1,ivory pieces,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,6,1,ivory carvings,,E,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,,1,ivory carvings,,E,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,6,9,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,159,159,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,ZA,XX,53,53,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GR,US,XX,1,,ivory pieces,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,AU,CN,3,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,DE,XX,10,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,GB,XX,32,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,GB,XX,3,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,NL,XX,1,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,US,XX,11,10,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HN,GT,,,1,live,,Q,C
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HU,TR,XX,,1,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ID,NL,ID,,1,ivory carvings,,Q,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IL,US,XX,,1,ivory pieces,,E,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,MC,XX,3,8,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,NZ,XX,,1,feet,,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,NZ,XX,,1,tails,,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,NZ,XX,,1,teeth,,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,NZ,XX,,2,tusks,,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,JP,,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,XX,34,33,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,GB,XX,4,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,GB,XX,,4,ivory carvings,,P,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,GB,XX,5,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,NZ,XX,,11,ivory pieces,,Q,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,TH,,2,,live,,Q,C
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,144,191,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,FR,XX,,4,carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,FR,XX,2,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,IN,,,1,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,LT,BY,NL,2,,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,LT,BY,RU,,2,live,,Q,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MC,IT,XX,8,,live,,Q,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MO,US,XX,,3,ivory carvings,,E,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MX,GB,XX,,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MX,PT,PH,,2,ivory pieces,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MX,PT,XX,1,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MX,PT,XX,,2,ivory pieces,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MX,US,XX,6,6,ivory carvings,,Q,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NC,FR,LA,19,,ivory carvings,,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NC,FR,LA,3,,tusks,,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,JP,XX,13,13,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NO,DE,IN,2,,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NO,DE,XX,2,,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NO,HR,IN,2,,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,GB,XX,,3,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,PE,US,XX,,1,ivory carvings,,E,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,PT,HK,CN,1,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,QA,GB,XX,,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RE,NL,XX,,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RO,FR,XX,4,4,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,CZ,IN,,1,live,,Q,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,DE,XX,,14,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,GB,XX,,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,GB,XX,,32,ivory carvings,,T,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,GE,,,2,live,,Q,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,LT,NL,,2,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,MN,,,2,live,,Q,C
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SG,DE,XX,1,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SG,DE,XX,,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SG,GB,XX,1,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,NL,XX,,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TN,RO,XX,,4,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TR,RO,XX,1,,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TW,DE,XX,,7,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TW,NL,XX,,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TW,US,XX,,1,ivory carvings,,E,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AR,XX,1,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AR,XX,,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AU,XX,2,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AU,,38,,specimens,ml,S,C
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,CN,3,,ivory carvings,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,US,1,1,live,,Q,F
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,133,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,1,199,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,,1,ivory carvings,,T,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,1,,live,,Q,F
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,3,,live,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,3,,live,,Q,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,,900,specimens,ml,B,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CN,,4,,ivory carvings,,T,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,DE,XX,7,15,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,FR,IN,2,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,IN,1,,bone carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,IN,2,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,1,,bone carvings,,T,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,6,,ivory carvings,,E,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,,10,ivory carvings,,E,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,195,,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,41,92,ivory carvings,,P,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,22,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,,1,ivory carvings,,Q,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,1,,ivory carvings,,T,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,424,,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,,691,ivory carvings,,T,U
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,10,,ivory pieces,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,HK,XX,2,,carvings,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,HK,XX,6,5,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,ID,,2,,ivory carvings,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,JP,XX,,5,ivory carvings,pairs,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,JP,XX,2,,ivory carvings,,E,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,JP,XX,23,15,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,KH,,1,,ivory pieces,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,XX,1,,ivory carvings,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,,44,,meat,g,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,,343,,meat,g,P,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,,2,,meat,kg,T,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,MX,XX,,3,ivory carvings,,E,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,MX,XX,2,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,NL,XX,2,,ivory carvings,,Q,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,NL,XX,10,11,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,NP,,,1278,specimens,,S,C
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,NP,,1678,,specimens,,S,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,SE,IN,13,,specimens,ml,S,F
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,SE,MM,16,,specimens,ml,S,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,SE,VN,14,,specimens,ml,S,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,SE,XX,55,,specimens,ml,S,W
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,SG,XX,1,,ivory carvings,,T,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,19,,ivory carvings,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,5,,ivory carvings,,T,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,1,,leather products (large),,T,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,172,,meat,g,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,1,,skin pieces,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,1,,teeth,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,1,,unspecified,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TW,XX,1,,ivory carvings,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,VN,,1,,ivory carvings,,P,I
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,ZA,IN,,1,ivory carvings,,P,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,ZA,IN,1,1,ivory carvings,,T,O
2006,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,VA,US,XX,,4,ivory carvings,,Q,U
2006,I,Loxodonta spp.,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,CA,XX,,1,ivory carvings,,P,O
2006,I,Loxodonta spp.,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,,3,ivory carvings,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AD,ES,CG,,3,ivory carvings,,T,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AD,ES,MZ,,9,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AD,ES,XX,,11,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,SY,XX,,22,ivory carvings,,E,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,SY,XX,,1,tusks,,E,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,US,XX,,1,ivory carvings,sets,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AN,GB,XX,,8,ivory carvings,,T,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,US,XX,,2,ivory carvings,,P,O
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,US,XX,,500,specimens,g,S,W
2006,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,US,,,175,specimens,ml,S,F
